"","relapse_kz_s1","relapse_kz_s2","relapse_kz_s3","relapse_kz_s45"
"STYXL1",0.472939052175391,0.529591910299395,0.523542191022137,0.896141220532633
"SUB1",0.164576370097883,0.538052857973261,0.0036421952187763,0.604991895817509
"SUCLA2",0.869596677824074,0.270925746971515,0.255266574494342,0.0774301999317274
"SUCLG1",0.661228600267014,1,0.0612848379501232,0.00442148868960378
"SUCLG2",0.658262199097949,0.122740597015823,0.183406542693578,0.536197137238315
"SUCNR1",0.131925117370945,0.717204536290481,2.41429627884952e-05,0.899079194178796
"SUCO",4.51841574861495e-06,0.105492185230966,0.000629461192842526,0.00989802731645034
"SUDS3",0.566442115958952,0.111984071570099,0.00428399370267437,0.516042676036104
"SUFU",0.753286995444524,0.634658665564644,0.000437144948941794,0.660684768986016
"SUGP1",0.0528777225240974,0.580787461052283,1.00650047743805e-05,0.623658757382382
"SUGP2",0.0526283596608053,0.504875345762251,1.3514862901595e-05,0.524189943208211
"SUGT1",0.633466407647421,0.347632915989887,0.759097385959734,0.0672409771758071
"SUGT1P3",0.874460236883329,0.331902228709334,0.472483759371366,0.093209088531981
"SULF1",0.0236046390800887,0.29936771414912,0.0108104373924617,0.247422129920034
"SULF2",0.930120607266654,0.343335938150243,0.0211231419599062,1
"SULT1A1",0.204679171627243,0.623640550793703,0.560216701363385,0.880120791588071
"SULT1A2",0.204733821843072,0.623493232093128,0.676370602416481,0.879641274754423
"SULT1A3",0.291401268758772,0.558176265354061,0.618736985725126,0.764599458120893
"SULT1A4",0.291401268758772,0.558176265354061,0.618736985725126,0.764599458120893
"SULT1B1",0.0732758546434684,0.419994566567731,0.0181061476220336,0.0359088187347244
"SULT1C2",0.911125145039102,0.656449941658133,0.448686429324341,0.0111745438603687
"SULT1C2P1",0.911153319210367,0.656449941658133,0.448686429324341,0.0111745438603687
"SULT1C3",0.911124069180876,0.656449941658133,0.355726956886671,0.00742622572300407
"SULT1C4",0.911153319210367,0.822555856396902,0.449562267597181,0.0113815442180999
"SULT1E1",0.0730344449044902,0.421088556766908,0.0134382738284977,0.013674522139374
"SULT2A1",0.390582371944072,0.390987196060831,0.395136454502916,0.25088184311375
"SULT2B1",0.472085839853517,0.457508205606826,0.349927809209773,0.195643680867309
"SULT4A1",0.427409289129136,0.330874923641292,0.23270931396181,0.673643043455575
"SULT6B1",0.752324453416193,0.763743763881806,0.0117334230247529,0.0217027724338051
"SUMF1",0.0586653484597977,0.703656431139611,0.166376978783442,1
"SUMF2",0.375596933446129,0.600333563483228,1,0.898791760995441
"SUMO1",0.906638694167419,0.0668406304062364,0.0023107821840733,0.0412273113917848
"SUMO2",0.0487253750826375,0.167223378728072,0.000670540699272117,0.576934006190937
"SUMO3",0.690789022236177,0.465512916217258,0.00953528938716276,0.69913111169108
"SUMO4",0.876090088390558,0.411643283525264,0.00486691616579257,0.164489400308325
"SUN1",0.720402597767061,0.858155503258901,0.762527635620016,1
"SUN2",0.699218853528144,0.227968471048081,0.0564093449690341,0.0412025406313661
"SUN3",0.423658771968653,0.724481182608515,1,0.697734024337529
"SUN5",0.929767430794535,0.303885717757185,0.254235158955644,0.207340453539306
"SUOX",0.752545303083595,0.0377368173520449,0.000226599600271944,0.438238545144581
"SUPT16H",1,0.911936406698006,0.18369587629666,0.215463439248298
"SUPT20H",0.755660397444459,0.474101943487597,0.473621077276089,0.090535073560402
"SUPT3H",0.164173004030515,0.565478937739288,5.62329443509853e-06,0.289015788341157
"SUPT4H1",0.0818768441025419,0.703325554879435,0.134253812968845,0.882272971775694
"SUPT5H",0.438559354606333,0.554520003911181,0.107204896796589,0.454231581152947
"SUPT6H",0.467136603828659,0.475953631362051,0.0236306405552836,1
"SUPT7L",1,0.920779047383219,0.0014878211163463,0.0377064039399213
"SUPV3L1",0.667862448454869,0.0184301433237193,0.00284924228646385,0.703842544743949
"SURF1",0.641303541861344,0.904454612355974,0.0400318852981823,0.116698056591086
"SURF2",0.641303541861344,0.904454612355974,0.0400318852981823,0.116698056591086
"SURF4",0.641303541861344,0.904454612355974,0.0400318852981823,0.116698056591086
"SURF6",0.641303541861344,0.904438670008396,0.0396664410854264,0.118343507696611
"SUSD1",0.754665832202557,0.450556591204388,0.0698679562093239,0.126442644419524
"SUSD2",0.706406679347619,0.208082707273555,0.116738859335338,0.223557189279688
"SUSD3",1,0.610258373738169,0.0781285395806342,0.310247986143278
"SUSD4",5.14297709457507e-06,0.0118809767894598,0.00458377005479761,0.00561536186010745
"SUSD5",0.256593236734643,0.488252495615402,0.154757382022039,0.320875488287734
"SUV39H1",0.179715649996867,0.707053839185175,0.00367007417589987,0.723614353678245
"SUV39H2",0.180111257258026,0.0492534178136283,0.000110690360738078,0.258078303493807
"SUV420H1",0.5410240574379,0.83881097295144,0.0323319736581139,0.19052701792413
"SUV420H2",0.423765371361057,0.757287707656387,0.86016398391878,0.528350414638486
"SUZ12",0.594507785700133,0.834873886272473,1,0.591151051026197
"SUZ12P",0.593275235514607,0.46749050306729,0.920461559618516,0.724817650029391
"SV2A",5.84584594235757e-05,0.222230573283528,7.16700790636393e-06,0.00680133885009265
"SV2B",0.520519976505378,0.90695297443537,0.286956355844096,0.155570590250676
"SV2C",0.58843555886174,1,0.253948115098113,0.0451156322507753
"SVEP1",1,0.525042361073508,0.154342818648443,0.2359891173352
"SVIL",0.0564472130002903,0.0202656123968481,5.94739731021844e-05,1
"SVILP1",0.0724366288300136,0.0373036967244466,8.41716434827796e-05,0.869344971816197
"SVIP",0.766430705390121,0.80258250843001,0.744704469919067,1
"SVOP",0.572512409512032,0.164003055488939,0.000358042736173897,1
"SVOPL",0.524656549814325,0.850111147885905,0.00623314936689328,0.791324302423501
"SWAP70",0.874990631720378,0.0554287592439654,0.482970061579118,0.830489930653915
"SWI5",0.446645608501575,1,0.0145917052112403,0.0259683877189838
"SWSAP1",0.16211736021588,0.411788820736033,0.000145212779280296,0.31319624444657
"SWT1",2.99918347785429e-06,0.0610590437006085,0.000634534069651865,0.00584665920605099
"SYAP1",0.795055212176769,1,0.099807564065214,1
"SYBU",0.00598240063480831,0.443413404223412,6.71345139323772e-06,0.433188551231217
"SYCE1",0.66187575625238,0.0711436868767315,0.000460527989278032,1
"SYCE1L",0.0137173865675393,1,0.907518312834099,0.284775745563753
"SYCE2",0.213307753741642,1,0.000191374891194714,0.250393897608562
"SYCE3",0.787590137886318,0.329919663135811,0.116151108840743,0.512713832604239
"SYCN",0.506322873877748,0.430426233727605,0.0924536488679301,0.454779789316546
"SYCP1",0.591871277120049,0.394971490777147,9.76182646301447e-05,0.073585262607894
"SYCP2",1,0.604428328902131,0.0125569980836127,1
"SYCP2L",0.346712954896385,0.436448714275819,2.79682258820343e-06,0.452750495095559
"SYCP3",0.502131978527053,0.130364495761115,0.00152388151153009,0.860692400234064
"SYDE1",0.14785170134366,1,3.26342110071147e-06,0.748865716742526
"SYDE2",0.57147364625256,0.443644500683812,0.0010651386667881,0.596643636650378
"SYF2",0.879735247443977,0.758700666852121,7.75825225043214e-07,0.0674482632695502
"SYK",1,0.799248776168894,0.117922733755903,0.612525810606057
"SYMPK",0.81165813060238,0.531866827312819,0.578684346646397,0.520289767125534
"SYN1",0.179322127075019,0.899080296397764,0.0149793406245166,0.59687062679193
"SYN2",0.0446757442816435,0.797649993218307,0.122591024508295,0.850348504010024
"SYN3",0.37123892870835,0.290666161615344,0.0402692845953687,0.134816293301895
"SYNC",0.884075417590972,0.784569343040062,7.2964879619442e-11,0.215949926725658
"SYNCRIP",0.649035577070714,0.901735879679571,0.000403675117459867,0.316880281765075
"SYNDIG1",0.718174800690633,0.659598987319747,0.0972136257990142,0.202005627626312
"SYNDIG1L",0.273201269090624,0.471058906854952,0.0543477336162206,0.189000019503275
"SYNE1",0.367755680043412,0.411743032622231,0.000442136766303428,0.161076442967905
"SYNE2",0.341004795834142,0.636132873719279,0.326196745461376,0.307761075476131
"SYNE3",0.288992250215886,0.474577143381119,0.0180158298355122,0.207157013384791
"SYNE4",0.37735326136775,0.494666981885674,0.0172165815192469,0.652524353124647
"SYNGAP1",0.0703817257090297,0.56042776602139,4.77425868374844e-06,0.295321342235188
"SYNGR1",0.698833598537179,0.333398467305261,0.0270803658346727,0.0380334975263292
"SYNGR2",0.0922679075885773,0.267464270532757,0.0010812316512453,0.777171731882529
"SYNGR3",0.0686237349169355,0.318772009066745,0.322601727377244,0.322385258981093
"SYNGR4",0.627792405331459,0.338867468469015,0.639324420226383,0.196100262735604
"SYNJ1",0.598476656993529,0.900625598043995,0.132523890119992,0.23998801100338
"SYNJ2",0.532189732479122,0.41179902048489,0.00266820262304323,0.154704941678594
"SYNJ2BP",0.337876942258156,0.473795304629935,0.222492002261988,0.237973101195041
"SYNM",0.377689130568877,0.816382071244536,0.00560869301184267,0.480365592221111
"SYNPO",0.719607804095643,0.814975999065019,6.35310477299084e-06,1
"SYNPO2",0.115691122791155,0.761475710134618,0.0336832311105239,0.216036361160094
"SYNPO2L",0.772921012472804,0.0425991340408515,0.0103060861384681,0.854327882185513
"SYNPR",0.658093916538149,0.233657629888763,0.0450164584231301,0.298101690650277
"SYNRG",0.467947899735343,0.834141343408548,0.377367640811515,0.481434054659583
"SYP",0.284562679688953,0.899329593768023,0.00109276075672799,0.724235064526854
"SYPL1",0.717073121849369,0.648783957406551,0.00236520027818797,0.302991720812041
"SYPL2",0.0759987643409018,0.898629552785187,0.000474870239411348,0.0472262920761293
"SYS1",0.536658444797321,0.439087352724069,0.0500778954061762,1
"SYT1",0.825616495095489,0.0456453528710704,0.000121140950447286,0.729752865792272
"SYT10",0.605418651978929,0.772546930276815,0.00242726836485589,0.553327454219862
"SYT11",1.52740897196254e-07,0.172893668955364,0.000114363147950229,0.000275536974954548
"SYT12",0.799906122518087,0.529368676083077,0.187431595953104,0.311447786872521
"SYT13",0.477856778880309,0.905023498929874,0.842482922712345,0.386488366274127
"SYT14",3.81030225332312e-06,0.13582656898575,0.0226036708291393,0.0107743236307001
"SYT15",0.139161202481998,0.0400638022465674,0.00102438108726992,1
"SYT16",0.492391296463909,0.411705729939235,0.665577731422891,0.246874603611317
"SYT17",0.0528774023765633,0.371485498372843,0.0888819177995642,0.751471705734443
"SYT2",4.74289905826665e-06,0.0966529212143028,0.000682966058273967,0.00809276467814548
"SYT3",0.411578550259354,0.461962130378969,0.581436823382095,0.333755805747662
"SYT4",0.453364511744375,0.471855432080537,0.00439975271392533,0.336344998292523
"SYT5",0.362271292163035,0.836337748384157,1,0.528447900873757
"SYT6",0.498178693226738,0.39154988698025,0.000103767471678163,0.072541993663838
"SYT7",0.401435858299671,0.372306777388983,0.646493674962503,0.746190991459137
"SYT8",0.518105978667715,0.174498284531171,0.157867984414493,0.829888238652199
"SYT9",0.512744513040789,0.0555427588278112,0.158408833250082,0.657592646273581
"SYTL1",0.757945453800164,0.755762965375269,1.81598651393676e-06,0.169647844598086
"SYTL2",0.226353879781835,0.558646415833593,0.00222467140781182,0.87008983466862
"SYTL3",0.640954723464531,0.67837695191406,0.00558370897755001,0.311159797948511
"SYTL4",1,0.249064096846727,0.00116682131610282,0.139662874589057
"SYTL5",0.410328949381988,0.596911856172426,0.0356408364536976,1
"SYVN1",0.286099056442187,0.826034938863745,0.0118948105482097,0.543511456173307
"SZRD1",0.539333486822381,0.183157479615354,3.09573012509833e-06,0.0211183199048832
"SZT2",0.792363165068612,0.185155726192162,5.18150983204083e-08,0.00651100890145306
"T",0.640362329183757,0.784962465779019,0.00593780633196626,0.227092410317651
"TAAR1",0.654201077652978,0.180755852415794,0.0647406163215562,0.121942429513574
"TAAR2",0.654329491062658,0.180755852415794,0.0647406163215562,0.12250957220773
"TAAR3",0.654329491062658,0.180755852415794,0.0647406163215562,0.121942429513574
"TAAR5",0.652437502222836,0.180755852415794,0.0657748345319261,0.121942429513574
"TAAR6",0.6523324411397,0.180755852415794,0.0657748345319261,0.121942429513574
"TAAR8",0.653116932827251,0.180295706664989,0.0650821693658733,0.121942429513574
"TAAR9",0.653116932827251,0.180755852415794,0.0650821693658733,0.121942429513574
"TAB1",0.606702895682306,0.277648339362206,0.0355955848666424,0.037108416433827
"TAB2",0.876194578787856,0.411400084828023,0.00499575470884078,0.164489400308325
"TAB3",0.283967951776005,0.286807095021866,0.0274237557249336,0.847335662907985
"TAC1",0.322591402854585,0.720506694973517,0.103596429942093,1
"TAC3",0.830441613237908,0.119257757207196,0.00112799399625622,0.873209343989806
"TAC4",0.202591974267562,0.564762042964829,0.146289253086406,0.63473776290004
"TACC1",0.513457857851706,0.356491570745386,0.241048090731894,0.341288619869043
"TACC2",0.375331341138007,0.882320232731564,0.000102443517681997,0.698447746178185
"TACC3",0.178558533812082,0.424339669503943,1.02745451395799e-06,0.527063033973287
"TACO1",0.0223908042203944,0.78115389200496,0.147046511809423,0.477828924438703
"TACR1",0.664288259626518,0.75981062076121,0.141309445443148,0.00642765824277318
"TACR2",0.669097478129124,0.0264159012410191,0.00153970747458961,0.704156508733942
"TACR3",0.240924466006093,0.530109466307857,1,0.611979405209895
"TACSTD2",0.784139644407633,0.172947066898443,1.56184364897193e-07,0.30306896059585
"TADA1",6.16824828189167e-07,0.0881168674483512,0.0010528102323573,0.00454065562937765
"TADA2A",0.404859613715423,0.675761083371894,0.203052520513036,0.480573806490396
"TADA2B",0.150375426941378,0.578323158262724,2.17045665094265e-07,0.646828973333851
"TADA3",0.0337547015958712,0.901011260746569,0.00815024066440568,1
"TAF1",1,0.285501786522267,0.000216430943511276,0.86533509284756
"TAF10",0.508979450259725,0.0280226482616555,0.240755882545996,0.657705255421763
"TAF11",0.109158129741622,0.501202514298423,7.16445475044645e-06,0.289009232626793
"TAF12",0.762879166659253,0.760675959825896,1.23877520033368e-05,0.114090353634561
"TAF13",0.0403576068396803,0.703699072638518,0.00223964465603118,0.101872144589304
"TAF15",0.342354802416933,0.463083486420473,0.23017609462073,0.481693950826997
"TAF1A",3.6307134136307e-06,0.0153561116777485,0.0057456938816832,0.00524863071506047
"TAF1B",0.3464647249594,0.842477339992957,7.35883759642454e-05,0.00446849988045918
"TAF1C",0.0366708886460669,0.89835763594544,0.811017172823432,0.476657129739878
"TAF1D",0.324965607575813,0.80678186487725,0.00105831418975104,0.313241241742745
"TAF1L",0.244526079998487,0.901422618337829,0.14081116589466,1
"TAF2",0.00280626902493064,0.304835286102664,2.857135384844e-07,0.695641023214618
"TAF3",0.22347192071113,0.128143908761086,6.50247197489106e-05,1
"TAF4",0.861739176904182,0.863172945634986,0.0255521254690318,0.897727242131215
"TAF4B",0.890254096645369,0.721501973495282,0.0203402385439051,0.308370971219584
"TAF5",0.751758589805782,0.518959733154199,0.000652032193494086,0.661198828153456
"TAF5L",1.03786127127472e-05,0.0156451109061709,0.0076913330947234,0.00103349873075792
"TAF6",0.473446527019779,0.588672926116649,0.121980921694639,0.610671101015434
"TAF6L",0.0987037355087602,0.425110148511135,0.469587788412496,1
"TAF7",1,0.811611797325603,0.0014338661479973,0.44989392856687
"TAF7L",1,0.299186290947653,0.000796191262973311,0.14114542243583
"TAF8",0.112846476378483,0.567152838193229,0.000153404933843482,0.294100889718518
"TAF9",0.420304383232282,0.692227973306238,0.197794219769642,0.0686231064810989
"TAF9B",1,0.813210307094828,0.000587470779043711,0.256081566496256
"TAGAP",1,0.57644902763774,0.005850214681124,0.54510789636269
"TAGLN",0.0800487215555039,0.0990304095533003,0.320128265213759,0.845599875103051
"TAGLN2",2.05858147894138e-06,0.1726711050139,0.000320437940225907,0.00201281048733331
"TAGLN3",0.0540545768599279,0.844918526439572,0.00124783349497957,0.297025356924755
"TAL1",0.790504877798459,0.209222569528195,6.7639555212815e-08,0.0331549026806585
"TAL2",1,0.519669177641212,0.0618008195308268,0.313217667558495
"TALDO1",0.269197222429394,0.289869218434602,0.199337163952495,0.401847311077815
"TAMM41",0.0447027040890514,0.703042594423395,0.11889831427026,0.8498151772246
"TANC1",0.648930801329449,0.0887977570196005,0.000490178579285392,0.0241928913401358
"TANC2",0.0226334932024856,0.710595142103889,0.146321539257899,0.776371633816539
"TANGO2",0.713614045567287,0.170254957242469,0.166179299714523,0.172554833403491
"TANGO6",0.00330742653675338,0.461651902577425,0.907597660016339,0.217865930883956
"TANK",0.908364988208104,0.0418507191882104,0.00442537267551381,0.0236424357307882
"TAOK1",0.529128156120559,0.538887311396298,0.18460209105724,1
"TAOK2",0.291401268758772,0.558176265354061,0.618736985725126,0.764599458120893
"TAOK3",0.566391854307816,0.111623555635307,0.00322879284114004,0.516306258632508
"TAP1",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"TAP2",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"TAPBP",0.0707791561141484,0.56042776602139,6.74399056511472e-06,0.287892348523906
"TAPBPL",0.838365698080814,0.702803520281262,6.92724956159349e-06,0.888106383483943
"TAPT1",0.0504046303980758,0.888280177436892,2.07686257995646e-07,0.644277282935215
