	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
TCGA-A3-3325-01A	0.002765058	0.005333744	0.097935296	0.052065813	0.04800579	0.000325456	5.80E-10	0.793568842
TCGA-A3-3326-01A	0.002945892	0.003753366	0.083583041	0.029771076	0.057487904	0.000337389	2.33E-09	0.822121331
TCGA-A3-3328-01A	0.001425029	0.006179503	0.089932098	0.011422514	0.011358567	0.000262301	4.32E-10	0.879419987
TCGA-A3-3329-01A	0.003241435	0.005766739	0.118977474	0.01995938	0.037109959	0.000227456	2.09E-09	0.814717555
TCGA-A3-3331-01A	0.001622226	0.004041838	0.127195552	0.020997962	0.038467028	0.000505197	4.64E-10	0.807170196
TCGA-A3-3335-01A	0.000979606	0.002608715	0.066713916	0.00935673	0.017984832	0.000310149	4.69E-11	0.902046051
TCGA-A3-3343-01A	0.002275727	0.00597317	0.102824303	0.019676064	0.048035034	0.000441976	4.65E-08	0.82077368
TCGA-A3-3346-01A	3.67E-05	0.009711639	0.149164496	0.015122776	0.048457073	0.000407539	5.98E-11	0.777099762
TCGA-A3-3347-01A	0.000537063	0.003754867	0.13492319	0.03134512	0.069031097	0.000523274	4.60E-10	0.759885388
TCGA-A3-3349-01A	0.003557537	0.004045551	0.114399961	0.01725627	0.057154492	0.000332996	3.33E-09	0.80325319
TCGA-A3-3351-01A	0.002945491	0.00385199	0.106633731	0.019080604	0.081939115	0.000654675	1.54E-10	0.784894394
TCGA-A3-3352-01A	0.002367801	0.004837209	0.089365251	0.028839885	0.035577353	0.000340879	1.04E-08	0.838671612
TCGA-A3-3357-01A	0.002284655	0.002556996	0.094365968	0.014232522	0.028372624	0.000345896	2.94E-10	0.857841338
TCGA-A3-3358-01A	0.002062861	0.004070915	0.081598545	0.028848183	0.044452102	0.000255832	4.69E-09	0.838711557
TCGA-A3-3358-11A	0.002433988	0.004874755	0.04624195	0.011811494	0.010036125	0.000131289	1.55E-09	0.924470397
TCGA-A3-3359-01A	0.001560197	0.004481546	0.125229836	0.021810272	0.054821994	0.000376269	2.94E-10	0.791719885
TCGA-A3-3362-01A	0.002394298	0.004585454	0.112272081	0.016580209	0.036012248	0.000325997	1.72E-09	0.827829711
TCGA-A3-3363-01A	0.003872223	0.006789818	0.088839338	0.013239122	0.033343139	0.000296931	3.26E-09	0.853619426
TCGA-A3-3365-01A	0.003333217	0.003704928	0.13649616	0.018683282	0.046655722	0.000454348	2.78E-10	0.790672342
TCGA-A3-3367-01A	0.003290383	0.003722358	0.075403763	0.013968755	0.028924704	0.000396796	6.23E-10	0.87429324
TCGA-A3-3370-01A	0.001971507	0.003368286	0.123352426	0.016088819	0.051925692	0.000522851	7.15E-10	0.802770417
TCGA-A3-3372-01A	0.001001456	0.00348302	0.147838627	0.017329124	0.044425153	0.000834957	2.31E-11	0.785087664
TCGA-A3-3373-01A	0.000398773	0.002220614	0.158155627	0.013064702	0.026256955	0.000312075	9.71E-10	0.799591252
TCGA-A3-3374-01A	6.09E-09	0.003759507	0.0600652	0.005041368	0.019604438	4.31E-05	5.73E-09	0.911486424
TCGA-A3-3376-01A	0.003963184	0.003361495	0.129338045	0.019490233	0.062731574	0.000474318	7.89E-10	0.78064115
TCGA-A3-3378-01A	0.001389723	0.002399938	0.117067212	0.03475072	0.054278939	0.000422861	3.88E-10	0.789690607
TCGA-A3-3380-01A	0.002703495	0.0032776	0.090112543	0.016536907	0.037169902	0.000324232	1.32E-10	0.849875321
TCGA-A3-3382-01A	0.00033444	0.003284907	0.188826712	0.025078505	0.038859891	0.000710789	6.50E-10	0.742904757
TCGA-A3-3383-01A	0.002597946	0.011559314	0.07993675	0.010498907	0.055324347	5.84E-05	2.44E-09	0.840024345
TCGA-A3-3385-01A	0.002442034	0.00389688	0.081591217	0.012530375	0.014483314	0.000384579	7.80E-10	0.8846716
TCGA-A3-3387-01A	0.00332903	0.005649364	0.123314199	0.037467601	0.063816242	0.000626837	9.92E-10	0.765796725
TCGA-A3-3387-11A	0.001613874	0.003896886	0.049369241	0.00931561	0.007683243	7.13E-05	1.38E-09	0.928049834
TCGA-A3-A6NI-01A	0.000527846	0.007879258	0.139065381	0.014715702	0.03647036	0.00040856	4.75E-10	0.800932891
TCGA-A3-A6NJ-01A	0.001025108	0.005361597	0.138959426	0.018324522	0.059064704	0.000365138	8.17E-11	0.776899505
TCGA-A3-A6NL-01A	0.003044092	0.004954707	0.13435351	0.024187904	0.06857902	0.000459365	7.03E-10	0.764421401
TCGA-A3-A6NN-01A	0.002990445	0.005594537	0.126338822	0.016920637	0.047938232	0.000398475	6.69E-10	0.799818851
TCGA-A3-A8CQ-01A	0.000303456	0.004875696	0.206929577	0.015921354	0.040529189	0.00047868	4.18E-10	0.730962049
TCGA-A3-A8OU-01A	0.000198643	0.005941494	0.155925741	0.017443314	0.04411986	0.000241414	6.38E-10	0.776129533
TCGA-A3-A8OV-01A	0.001499235	0.006316811	0.130283968	0.012786856	0.029031193	0.000241019	1.94E-10	0.819840917
TCGA-A3-A8OW-01A	0.002953463	0.005853644	0.12021465	0.022515719	0.044475467	0.000392721	3.99E-09	0.803594333
TCGA-A3-A8OX-01A	0.002137925	0.004237037	0.14048806	0.017360249	0.0464546	0.000369108	2.35E-09	0.788953019
TCGA-A4-7286-01A	4.45E-08	0.006867818	0.118314812	0.004700862	0.025363515	9.84E-05	2.35E-10	0.844654539
TCGA-A4-7287-01A	0.000830587	0.009997475	0.177915419	0.022831796	0.051333157	8.10E-05	2.33E-09	0.737010542
TCGA-A4-7288-01A	0.000954571	0.008174174	0.149207495	0.008883282	0.008937068	0.00022117	6.62E-09	0.823622233
TCGA-A4-7583-01A	0.001862943	0.00496339	0.097149833	0.005509533	0.02695902	0.000468431	1.13E-09	0.863086849
TCGA-A4-7584-01A	0.001636482	0.003319374	0.074130412	0.005761158	0.007024536	0.000225205	7.85E-10	0.907902831
TCGA-A4-7585-01A	0.001401779	0.00515586	0.08014878	0.010791936	0.022483616	0.000151512	1.71E-09	0.879866514
TCGA-A4-7732-01A	0.000903145	0.005545978	0.079785586	0.006043282	0.018664963	0.000310539	1.22E-09	0.888746505
TCGA-A4-7734-01A	0.001810714	0.009416245	0.211057972	0.015657903	0.030675277	0.000471757	4.02E-09	0.730910128
TCGA-A4-7828-01A	0.000106801	0.004648033	0.154830952	0.015749041	0.032164233	0.000334261	6.43E-10	0.792166678
TCGA-A4-7915-01A	2.43E-08	0.005074199	0.255409098	0.013750117	0.021958285	0.000751653	1.08E-08	0.703056612
TCGA-A4-7996-01A	0.002094665	0.007039048	0.147831525	0.010576444	0.033724006	0.000327809	2.13E-09	0.798406501
TCGA-A4-7997-01A	0.002442628	0.00450975	0.119250222	0.019782829	0.029697897	0.000714917	7.52E-10	0.823601757
TCGA-A4-8098-01A	0.001526167	0.0043987	0.092959287	0.008562009	0.010899554	0.000375807	3.78E-09	0.881278471
TCGA-A4-8310-01A	0.000129244	0.007783435	0.171197665	0.012335899	0.01645288	0.000407422	3.25E-09	0.791693452
TCGA-A4-8311-01A	0.00040009	0.003025306	0.068542954	0.003571722	0.007958269	0.000196112	8.74E-09	0.916305538
TCGA-A4-8312-01A	0.000441004	0.002572591	0.107858731	0.006419453	0.010817354	0.000170442	1.36E-09	0.871720424
TCGA-A4-8515-01A	0.001648234	0.007438893	0.141101318	0.003389072	0.012036599	0.000212098	6.30E-10	0.834173785
TCGA-A4-8516-01A	0.000815643	0.005450152	0.095238249	0.006375466	0.01878227	0.000324479	7.27E-10	0.87301374
TCGA-A4-8517-01A	0.000222943	0.004644662	0.09527671	0.003465535	0.011421316	0.000315018	5.78E-10	0.884653815
TCGA-A4-8518-01A	7.67E-05	0.003986683	0.061168422	0.004382595	0.006110667	0.000117902	5.07E-11	0.924157054
TCGA-A4-8630-01A	0.001276843	0.004435178	0.082107956	0.007414734	0.007924862	0.00028704	1.05E-10	0.896553387
TCGA-A4-A48D-01A	9.01E-07	0.002129606	0.047501777	0.00420199	0.01549074	5.44E-05	4.54E-10	0.930620546
TCGA-A4-A4ZT-01A	7.65E-06	0.003625634	0.141066352	0.005855209	0.0193747	0.000111575	1.83E-06	0.829957053
TCGA-A4-A4ZT-11A	2.50E-06	0.003338029	0.132404378	0.005313022	0.008921862	0.000172869	3.88E-10	0.849847341
TCGA-A4-A57E-01A	0.000300068	0.009253869	0.153246462	0.007325369	0.015188754	0.000177828	9.35E-10	0.81450765
TCGA-A4-A57E-11A	0.000880045	0.002477902	0.051717859	0.014735385	0.009841405	0.000109265	1.56E-09	0.920238137
TCGA-A4-A5DU-01A	3.74E-05	0.004591263	0.09603328	0.005960813	0.014175006	0.000217378	2.68E-10	0.878984904
TCGA-A4-A5XZ-01A	2.14E-05	0.003745137	0.12079145	0.005257755	0.018437732	0.000198218	2.22E-10	0.851548355
TCGA-A4-A5Y0-01A	0.001487567	0.003786297	0.066848236	0.00620458	0.003785209	0.000103216	3.05E-09	0.917784893
TCGA-A4-A5Y1-01A	0.002094542	0.007699783	0.17951857	0.022694484	0.027361519	0.000521908	1.90E-08	0.760109176
TCGA-A4-A6HP-01A	2.36E-05	0.008707667	0.099313607	0.002210942	0.046241253	0.000119779	2.02E-09	0.843383111
TCGA-A4-A772-01A	0.000413852	0.008742271	0.120949085	0.007744254	0.027793254	0.00024456	3.20E-07	0.834112404
TCGA-A4-A7UZ-01A	0.002974514	0.006561568	0.123305644	0.077359926	0.040870444	0.000289642	3.62E-09	0.74863826
TCGA-A5-A0G1-01A	8.26E-07	0.011375438	0.21604551	0.012057892	0.072115555	0.000338083	1.92E-07	0.688066505
TCGA-A5-A0G2-01A	0.000239739	0.013730295	0.233869061	0.030682818	0.018115176	0.000210899	1.80E-07	0.703151832
TCGA-A5-A0G3-01A	0.000155029	0.013801455	0.201492771	0.015835754	0.015463178	0.000265314	4.90E-08	0.752986449
TCGA-A5-A0G5-01A	8.54E-05	0.006477548	0.179915275	0.059364597	0.042394322	0.000126398	2.65E-10	0.711636489
TCGA-A5-A0G9-01A	3.34E-07	0.009440875	0.171399963	0.014369913	0.015250678	0.000190082	3.12E-09	0.789348151
TCGA-A5-A0GA-01A	9.88E-05	0.019276352	0.248591494	0.020745052	0.014076414	0.000135484	2.55E-09	0.697076394
TCGA-A5-A0GB-01A	3.00E-07	0.015971132	0.24874213	0.02773761	0.012760936	0.000330702	3.32E-09	0.694457186
TCGA-A5-A0GD-01A	4.20E-06	0.011981083	0.159556661	0.013219136	0.01865393	0.000325844	1.20E-09	0.796259149
TCGA-A5-A0GE-01A	0.000375872	0.007739135	0.149923739	0.021009419	0.018716671	0.00011914	2.38E-09	0.802116021
TCGA-A5-A0GG-01A	4.50E-08	0.013060453	0.204432925	0.017147535	0.02570302	0.000303609	1.69E-06	0.73935072
TCGA-A5-A0GH-01A	1.82E-05	0.01557743	0.327390885	0.009723114	0.019174094	0.000523462	1.39E-09	0.627592797
TCGA-A5-A0GI-01A	0.001824917	0.015790537	0.176947806	0.06767632	0.028517591	0.000276216	1.62E-09	0.70896661
TCGA-A5-A0GJ-01A	2.42E-07	0.020168753	0.085869304	0.006240983	0.020025298	2.40E-05	2.20E-09	0.867671391
TCGA-A5-A0GM-01A	6.52E-05	0.014472135	0.109622573	0.00819202	0.009336707	0.00021161	1.48E-09	0.858099788
TCGA-A5-A0GN-01A	2.41E-06	0.003658144	0.059481686	0.013198337	0.023112274	0.000196654	1.68E-09	0.900350495
TCGA-A5-A0GP-01A	6.76E-10	0.020817272	0.189608381	0.017583537	0.012951571	0.00016672	1.11E-08	0.758872507
TCGA-A5-A0GQ-01A	0.000323745	0.007416277	0.119930084	0.007744782	0.04055533	0.000163096	9.22E-10	0.823866685
TCGA-A5-A0GR-01A	0.005621118	0.004814421	0.103629506	0.151306346	0.051445347	0.000218804	2.30E-07	0.682964227
TCGA-A5-A0GU-01A	0.001322486	0.008455151	0.187244701	0.023809902	0.020217974	0.000595995	2.07E-09	0.758353789
TCGA-A5-A0GV-01A	1.02E-07	0.009263319	0.111866511	0.007680845	0.011992473	0.000151815	4.66E-10	0.859044935
TCGA-A5-A0GW-01A	0.007766255	0.018486309	0.242084359	0.273472236	0.090687626	0.000285777	4.33E-08	0.367217394
TCGA-A5-A0GX-01A	4.57E-09	0.020362129	0.209875936	0.014337387	0.014892039	0.000148321	1.22E-08	0.740384171
TCGA-A5-A0R6-01A	1.24E-05	0.011948734	0.181464329	0.007742299	0.014022451	0.00040218	8.68E-10	0.784407589
TCGA-A5-A0R7-01A	2.38E-08	0.006827344	0.087048105	0.009671037	0.021197279	9.92E-05	2.68E-10	0.875157001
TCGA-A5-A0R8-01A	2.79E-06	0.006677509	0.107370685	0.022211824	0.034006092	5.00E-05	3.23E-08	0.829681103
TCGA-A5-A0R9-01A	0.000634807	0.017269682	0.174175585	0.018357134	0.020841408	0.00014347	8.48E-08	0.768577829
TCGA-A5-A0RA-01A	0.003380758	0.008832011	0.152781612	0.02565762	0.029252796	0.000584925	6.51E-09	0.779510271
TCGA-A5-A0VO-01A	2.05E-05	0.011786408	0.140783801	0.015096929	0.01789094	6.10E-05	3.12E-08	0.814360369
TCGA-A5-A0VP-01A	1.24E-07	0.006545465	0.116214033	0.01786863	0.015231275	0.00025034	3.87E-09	0.843890129
TCGA-A5-A0VQ-01A	7.83E-08	0.008841634	0.162265881	0.010411425	0.020603445	0.000431845	3.31E-09	0.797445688
TCGA-A5-A1OF-01A	4.66E-05	0.009235779	0.15181823	0.022665434	0.040430797	0.000301183	4.57E-09	0.775502003
TCGA-A5-A1OG-01A	0.001066621	0.011956897	0.137355567	0.012745613	0.025292578	7.61E-05	9.57E-09	0.811506657
TCGA-A5-A1OH-01A	0.003872594	0.008250397	0.149020951	0.024492575	0.058717051	0.000149707	8.49E-10	0.755496723
TCGA-A5-A1OJ-01A	0.000433695	0.003006989	0.061437647	0.011945423	0.018975877	9.37E-05	3.96E-10	0.90410663
TCGA-A5-A1OK-01A	0.000896551	0.007168921	0.179599913	0.019349621	0.019111037	0.000518682	4.86E-10	0.773355274
TCGA-A5-A2K2-01A	0.000831581	0.009899085	0.185727884	0.023342416	0.010114954	0.000264421	1.73E-08	0.769819641
TCGA-A5-A2K3-01A	0.027575175	0.005867126	0.142588236	0.655525304	0.168437297	1.96E-06	6.76E-08	4.83E-06
TCGA-A5-A2K4-01A	0.000321409	0.007636459	0.231426636	0.032164255	0.019323168	0.000445951	2.56E-07	0.708681865
TCGA-A5-A2K5-01A	1.27E-06	0.029001505	0.173649529	0.01588775	0.013923495	0.000225551	2.29E-07	0.767310672
TCGA-A5-A2K7-01A	1.24E-05	0.017659365	0.229331192	0.024374127	0.016806013	0.000620032	3.43E-09	0.711196825
TCGA-A5-A3LO-01A	0.002489664	0.01004394	0.159895674	0.013646755	0.014123671	0.000505217	1.44E-09	0.799295076
TCGA-A5-A3LP-01A	1.15E-06	0.004239865	0.151959613	0.012539036	0.01338754	0.000142414	6.23E-09	0.81773038
TCGA-A5-A7WJ-01A	0.002097973	0.020556489	0.234155963	0.030533399	0.015678706	0.001061533	1.08E-08	0.695915926
TCGA-A5-A7WK-01A	0.005876923	0.022513812	0.129724564	0.021103199	0.012667042	0.000325353	2.52E-09	0.807789104
TCGA-A5-AB3J-01A	0.003448021	0.010318314	0.114806539	0.031963149	0.021722661	0.000339313	1.02E-09	0.817402003
TCGA-A6-2671-01A	1.05E-06	0.013173002	0.273435814	0.015594981	0.019689318	0.001177897	6.25E-08	0.67692788
TCGA-A6-2671-11A	0.006564457	0.007655893	0.135444408	0.163426175	0.048928717	0.000446026	1.60E-08	0.637534309
TCGA-A6-2672-01A	1.24E-06	0.019590603	0.336596078	0.08546649	0.043327262	0.000974877	2.81E-09	0.514043444
TCGA-A6-2672-01B	1.77E-06	0.002518663	0.100093619	6.41E-10	0.011736386	0.000638257	3.68E-10	0.885011306
TCGA-A6-2674-01A	0.001020027	0.004990142	0.142159147	0.02123921	0.032638045	0.000581811	3.55E-09	0.797371615
TCGA-A6-2674-01B	0.009130241	0.001740099	0.150821154	0.008536565	0.032431037	0.00145376	1.07E-09	0.795887143
TCGA-A6-2675-01A	4.24E-07	0.009063873	0.243473795	0.02617857	0.031893584	0.000604666	9.04E-08	0.688784996
TCGA-A6-2675-11A	0.002095139	0.005151204	0.119565764	0.054125123	0.041245697	0.000354498	1.61E-08	0.777462559
TCGA-A6-2676-01A	0.00013448	0.036094525	0.320553808	0.030609944	0.035767065	0.000446496	5.45E-09	0.576393677
TCGA-A6-2677-01A	0.000436538	0.023127522	0.298694688	0.010301955	0.011336402	0.00099698	4.37E-09	0.655105911
TCGA-A6-2677-01B	2.44E-05	0.002422257	0.192463021	1.79E-08	0.014880541	0.001053096	5.17E-10	0.789156674
TCGA-A6-2678-01A	0.001696944	0.020156995	0.201155705	0.025481488	0.020646084	0.001137603	1.70E-09	0.72972518
TCGA-A6-2678-11A	0.006861151	0.005848217	0.141633266	0.143081063	0.055662884	0.00048554	6.66E-09	0.646427872
TCGA-A6-2679-01A	0.002538331	0.02059791	0.266866634	0.222505506	0.063338232	0.000816226	2.10E-09	0.423337158
TCGA-A6-2679-11A	0.010326697	0.008293266	0.167107782	0.245210651	0.082994147	0.000607905	5.38E-08	0.485459498
TCGA-A6-2680-01A	2.23E-05	0.021592566	0.298120324	0.063058674	0.031693341	0.000659136	1.11E-09	0.5848537
TCGA-A6-2680-11A	0.001949258	0.005435284	0.112268034	0.028384147	0.0222052	0.000379188	8.64E-10	0.829378887
TCGA-A6-2681-01A	6.31E-08	0.018994553	0.384495645	0.03131397	0.037481311	0.001196238	3.62E-09	0.526518216
TCGA-A6-2682-01A	0.000497203	0.019311971	0.192484821	0.026102144	0.028335428	0.000877649	4.16E-09	0.732390779
TCGA-A6-2682-11A	0.00545614	0.007418587	0.153798494	0.152237726	0.051207735	0.000227713	1.78E-06	0.629651821
TCGA-A6-2683-01A	2.09E-07	0.014535922	0.360004025	0.019293784	0.016646843	0.000417185	7.47E-10	0.589102031
TCGA-A6-2683-11A	0.007195753	0.007129394	0.138837803	0.165596865	0.048589466	0.000504922	3.69E-09	0.632145794
TCGA-A6-2684-01A	0.000740872	0.006460562	0.115664831	0.016884893	0.013987751	0.000647752	1.56E-09	0.845613337
TCGA-A6-2684-01C	0.005049777	0.000655031	0.089400168	1.37E-08	0.013977766	0.001075	4.51E-10	0.889842244
TCGA-A6-2684-11A	0.006904809	0.007581673	0.124531506	0.13127662	0.045006311	0.000231279	1.48E-09	0.684467801
TCGA-A6-2685-01A	1.13E-07	0.015203445	0.249055846	0.038193064	0.04603201	0.000745666	3.25E-09	0.650769854
TCGA-A6-2685-11A	0.003838752	0.01172369	0.15597878	0.092525184	0.035359857	0.00077752	4.38E-09	0.699796214
TCGA-A6-2686-01A	0.012340532	0.016305377	0.186067548	0.13723426	0.06804624	0.000107797	7.64E-09	0.579898239
TCGA-A6-2686-11A	0.00737928	0.00698994	0.145717345	0.171215848	0.051045414	0.000473279	3.61E-08	0.617178858
TCGA-A6-3807-01A	1.78E-05	0.011347458	0.225792289	0.016135337	0.023697835	0.000845892	7.10E-09	0.722163401
TCGA-A6-3808-01A	0.001394616	0.011132381	0.230531249	0.049111974	0.043895396	0.001109103	1.46E-09	0.662825278
TCGA-A6-3809-01A	0.004731733	0.013973715	0.176866383	0.033321564	0.02217291	0.000984847	4.30E-09	0.747948844
TCGA-A6-3809-01B	0.001021678	0.000886355	0.053764986	0.002921983	0.006476428	0.00053394	1.09E-10	0.934394631
TCGA-A6-3810-01A	0.001291383	0.003942264	0.113559966	0.018587299	0.018832129	0.000483258	4.18E-09	0.843303698
TCGA-A6-3810-01B	0.003795894	0.000758665	0.119599109	0.00666788	0.018334548	0.001352602	2.64E-09	0.849491299
TCGA-A6-4105-01A	7.60E-08	0.016071771	0.294096237	0.021605514	0.032686754	0.000748442	4.27E-07	0.634790779
TCGA-A6-4107-01A	0.001628973	0.014517809	0.119221524	0.024188895	0.027580635	0.000621146	9.24E-10	0.812241017
TCGA-A6-5656-01A	1.97E-06	0.004624261	0.134334807	0.003428638	0.006065001	0.00066646	1.19E-09	0.850878862
TCGA-A6-5656-01B	0.005589766	0.00099137	0.135774354	5.94E-10	0.021430378	0.001274172	6.73E-10	0.834939958
TCGA-A6-5657-01A	9.01E-05	0.015279768	0.289700961	0.028810698	0.035882291	0.000462149	5.52E-09	0.629774058
TCGA-A6-5659-01A	0.001991584	0.004701549	0.125408822	0.014995473	0.010032158	0.000728432	5.55E-10	0.842141982
TCGA-A6-5659-01B	0.000656698	0.000535463	0.063093081	4.68E-07	0.00371371	0.000417736	3.45E-11	0.931582845
TCGA-A6-5659-11A	0.006297461	0.00435815	0.100722119	0.099737507	0.030686886	0.000405762	4.06E-09	0.757792112
TCGA-A6-5660-01A	0.001882725	0.011860594	0.254049296	0.012636204	0.024690669	0.001346104	2.12E-08	0.693534386
TCGA-A6-5661-01A	0.001050589	0.013570708	0.219527347	0.031204293	0.018102086	0.000807169	1.98E-09	0.715737806
TCGA-A6-5661-01B	0.000352103	0.000708653	0.019482779	0.005192972	0.005919325	0.000247078	1.52E-10	0.968097089
TCGA-A6-5662-01A	0.001153437	0.008312431	0.318586198	0.001673352	0.046454282	0.000601839	1.18E-08	0.623218449
TCGA-A6-5662-11A	0.002273363	0.005648923	0.09525851	0.028199473	0.042531553	0.000254372	2.54E-09	0.825833803
TCGA-A6-5664-01A	0.001018773	0.007123751	0.170202655	0.02716882	0.040415461	0.000676813	2.63E-09	0.753393726
TCGA-A6-5665-01A	0.004102145	0.01822213	0.22140339	0.0338554	0.023771863	0.000572277	1.02E-09	0.698072794
TCGA-A6-5665-01B	0.001355957	0.002625199	0.106831159	0.005115796	0.012525001	0.000865725	1.44E-10	0.870681162
TCGA-A6-5665-11A	0.00436925	0.004909011	0.10364866	0.089356744	0.030057931	0.000534927	9.58E-10	0.767123477
TCGA-A6-5666-01A	0.002590862	0.023181279	0.299320326	0.027039466	0.020697478	0.001084592	5.27E-10	0.626085995
TCGA-A6-5667-01A	6.43E-08	0.01116636	0.352608277	0.019798913	0.017769813	0.000512428	2.44E-07	0.5981439
TCGA-A6-5667-11A	0.00349837	0.008589193	0.161630408	0.102295179	0.04223842	0.00051028	1.52E-09	0.681238149
TCGA-A6-6137-01A	0.000285461	0.009832248	0.235927248	0.049319263	0.029610118	0.0007792	5.23E-09	0.674246458
TCGA-A6-6138-01A	5.54E-05	0.008285036	0.264432298	0.038897892	0.038374061	0.000867323	5.57E-11	0.649088025
TCGA-A6-6140-01A	0.000352897	0.011416313	0.222962383	0.025365581	0.014305655	0.000783411	9.08E-10	0.724813759
TCGA-A6-6141-01A	0.002380285	0.008729662	0.176686318	0.068764244	0.029037727	0.000459788	1.83E-10	0.713941976
TCGA-A6-6142-01A	3.20E-08	0.010413028	0.242548569	0.002146422	0.034922265	0.000625755	9.05E-10	0.709343929
TCGA-A6-6648-01A	0.000254673	0.009133527	0.318532799	0.051902941	0.022112418	0.000654079	1.11E-08	0.597409551
TCGA-A6-6649-01A	2.04E-06	0.009292764	0.261688301	0.052000525	0.034109931	0.000501942	3.63E-07	0.64240413
TCGA-A6-6650-01A	0.00083776	0.006201245	0.214364058	0.01576523	0.01874625	0.001423337	2.60E-08	0.742662094
TCGA-A6-6650-01B	0.000945604	0.001570946	0.161083767	1.61E-07	0.011801137	0.001481779	2.64E-10	0.823116606
TCGA-A6-6651-01A	0.00324013	0.005867182	0.215821002	0.110852292	0.060613208	0.000289754	6.48E-09	0.603316426
TCGA-A6-6652-01A	8.55E-08	0.012870307	0.362451248	0.004469517	0.025890919	0.000863493	8.07E-09	0.593454423
TCGA-A6-6653-01A	0.000300778	0.009406711	0.294772036	0.026462588	0.017838381	0.000702063	8.74E-09	0.650517434
TCGA-A6-6654-01A	0.000973054	0.006232887	0.243835859	0.072093984	0.063202283	0.000537439	1.79E-09	0.613124491
TCGA-A6-6780-01A	0.002394504	0.012537868	0.17058172	0.029838423	0.019994698	0.001214907	1.24E-09	0.763437879
TCGA-A6-6780-01B	0.002038141	0.001286013	0.072418831	0.00370951	0.010363974	0.000909338	1.44E-10	0.909274193
TCGA-A6-6781-01A	0.003933914	0.00861966	0.165436894	0.071604382	0.040038573	0.000370308	8.33E-10	0.709996269
TCGA-A6-6781-01B	0.002369238	0.001388895	0.115451315	1.19E-07	0.019102688	0.001307206	2.53E-08	0.860380514
TCGA-A6-6782-01A	0.000115097	0.005442517	0.121792393	0.011269953	0.017278999	0.000432382	2.39E-09	0.843668657
TCGA-A6-A565-01A	0.003343418	0.0077578	0.115195273	0.031730194	0.040805496	0.000619275	3.76E-11	0.800548545
TCGA-A6-A566-01A	0.000591182	0.007523061	0.173251173	0.01560186	0.040118148	0.00057679	6.26E-10	0.762337786
TCGA-A6-A567-01A	0.000965485	0.011823386	0.200754771	0.012932464	0.019222578	0.000392366	2.29E-09	0.753908948
